14:34:02,biostream_mcp,0.00%,0B / 0B
14:34:02,biostream_qdrant,0.12%,149.4MiB / 15.62GiB
14:34:02,biostream_db,0.00%,36.36MiB / 15.62GiB
14:34:06,courseregistrationplatform-k6-run-09fad89f1bb0,39.71%,561.9MiB / 15.62GiB
14:34:06,courseregistrationplatform-backend_2-1,70.55%,85.11MiB / 15.62GiB
14:34:06,courseregistrationplatform-backend_1-1,62.78%,98.96MiB / 15.62GiB
14:34:06,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:06,courseregistrationplatform-worker_1-1,0.00%,27.26MiB / 15.62GiB
14:34:06,courseregistrationplatform-worker_2-1,0.00%,27.25MiB / 15.62GiB
14:34:06,courseregistrationplatform-nginx-1,19.62%,74.3MiB / 15.62GiB
14:34:06,courseregistrationplatform-ai-server-1,0.20%,108MiB / 15.62GiB
14:34:06,courseregistrationplatform-db-1,0.61%,419.8MiB / 15.62GiB
14:34:06,courseregistrationplatform-rabbitmq-1,0.67%,153.2MiB / 15.62GiB
14:34:06,courseregistrationplatform-redis-1,6.85%,5.973MiB / 15.62GiB
14:34:06,courseregistrationplatform-grafana-1,0.36%,51.86MiB / 15.62GiB
14:34:06,courseregistrationplatform-prometheus-1,0.07%,38.15MiB / 15.62GiB
14:34:06,sugang-control-plane,14.25%,711.7MiB / 15.62GiB
14:34:06,sugang-worker,4.42%,554.5MiB / 15.62GiB
14:34:06,sugang-worker2,2.86%,998.9MiB / 15.62GiB
14:34:06,biostream_api,8.03%,209.7MiB / 15.62GiB
14:34:06,biostream_mcp,0.00%,0B / 0B
14:34:06,biostream_qdrant,2.20%,150.5MiB / 15.62GiB
14:34:06,biostream_db,0.01%,36.36MiB / 15.62GiB
14:34:11,courseregistrationplatform-k6-run-09fad89f1bb0,41.60%,563.9MiB / 15.62GiB
14:34:11,courseregistrationplatform-backend_2-1,61.91%,85.55MiB / 15.62GiB
14:34:11,courseregistrationplatform-backend_1-1,63.00%,98.49MiB / 15.62GiB
14:34:11,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:11,courseregistrationplatform-worker_1-1,0.00%,27.26MiB / 15.62GiB
14:34:11,courseregistrationplatform-worker_2-1,0.00%,27.25MiB / 15.62GiB
14:34:11,courseregistrationplatform-nginx-1,18.32%,74.79MiB / 15.62GiB
14:34:11,courseregistrationplatform-ai-server-1,0.22%,108MiB / 15.62GiB
14:34:11,courseregistrationplatform-db-1,0.73%,419.8MiB / 15.62GiB
14:34:11,courseregistrationplatform-rabbitmq-1,0.77%,152.9MiB / 15.62GiB
14:34:11,courseregistrationplatform-redis-1,7.61%,5.977MiB / 15.62GiB
14:34:11,courseregistrationplatform-grafana-1,0.04%,51.86MiB / 15.62GiB
14:34:11,courseregistrationplatform-prometheus-1,0.89%,38.15MiB / 15.62GiB
14:34:11,sugang-control-plane,23.03%,711MiB / 15.62GiB
14:34:11,sugang-worker,2.60%,554.5MiB / 15.62GiB
14:34:11,sugang-worker2,3.92%,998.9MiB / 15.62GiB
